from,to,distance,cost,from_datetime,hour,day_of_week,distance_rolling_avg,cost_rolling_avg
119,120,,407.6,1970-01-01 00:01:59,0,3,,402.7333333333334
120,61,,395.7,1970-01-01 00:02:00,0,3,,396.8666666666668
61,19,,496.4,1970-01-01 00:01:01,0,3,,433.2333333333334
19,162,,412.1,1970-01-01 00:00:19,0,3,,434.7333333333334
162,51,,472.2,1970-01-01 00:02:42,0,3,,460.2333333333334
51,160,,440.1,1970-01-01 00:00:51,0,3,,441.46666666666675
160,159,,434.5,1970-01-01 00:02:40,0,3,,448.9333333333334
159,64,,378.4,1970-01-01 00:02:39,0,3,,417.66666666666674
64,287,,353.1,1970-01-01 00:01:04,0,3,,388.66666666666674
287,267,,375.5,1970-01-01 00:04:47,0,3,,369.00000000000006
267,288,,369.7,1970-01-01 00:04:27,0,3,,366.1000000000001
288,283,,376.8,1970-01-01 00:04:48,0,3,,374.00000000000006
283,281,,392.2,1970-01-01 00:04:43,0,3,,379.5666666666668
281,282,,360.2,1970-01-01 00:04:41,0,3,,376.4000000000001
282,156,,384.4,1970-01-01 00:04:42,0,3,,378.9333333333334
60,38,,394.1,1970-01-01 00:01:00,0,3,,379.5666666666668
38,65,,415.0,1970-01-01 00:00:38,0,3,,397.8333333333334
65,230,,435.8,1970-01-01 00:01:05,0,3,,414.96666666666675
230,47,,353.0,1970-01-01 00:03:50,0,3,,401.2666666666667
47,265,,341.8,1970-01-01 00:00:47,0,3,,376.8666666666668
265,264,,334.1,1970-01-01 00:04:25,0,3,,342.96666666666675
99,53,,248.3,1970-01-01 00:01:39,0,3,,308.0666666666668
53,45,,389.9,1970-01-01 00:00:53,0,3,,324.1000000000001
45,12,,404.3,1970-01-01 00:00:45,0,3,,347.50000000000006
12,41,,378.3,1970-01-01 00:00:12,0,3,,390.8333333333334
41,272,,365.0,1970-01-01 00:00:41,0,3,,382.53333333333336
272,106,,366.7,1970-01-01 00:04:32,0,3,,370.00000000000006
106,17,,360.6,1970-01-01 00:01:46,0,3,,364.1000000000001
17,63,,424.4,1970-01-01 00:00:17,0,3,,383.9000000000001
63,202,,389.6,1970-01-01 00:01:03,0,3,,391.5333333333335
202,16,,328.2,1970-01-01 00:03:22,0,3,,380.7333333333334
16,40,,328.8,1970-01-01 00:00:16,0,3,,348.8666666666668
40,105,,355.1,1970-01-01 00:00:40,0,3,,337.36666666666673
21,233,,332.0,1970-01-01 00:00:21,0,3,,338.63333333333344
233,277,,399.4,1970-01-01 00:03:53,0,3,,362.16666666666674
257,275,,363.3,1970-01-01 00:04:17,0,3,,364.9000000000001
235,264,,168.6,1970-01-01 00:03:55,0,3,,310.4333333333334
264,163,,293.4,1970-01-01 00:04:24,0,3,,275.1000000000001
19,266,,87.7,1970-01-01 00:00:19,0,3,,183.23333333333338
266,162,,327.4,1970-01-01 00:04:26,0,3,,236.1666666666667
122,70,,313.4,1970-01-01 00:02:02,0,3,,242.83333333333337
70,252,,129.3,1970-01-01 00:01:10,0,3,,256.70000000000005
164,70,,93.4,1970-01-01 00:02:44,0,3,,178.70000000000005
70,119,,385.3,1970-01-01 00:01:10,0,3,,202.66666666666674
122,1,,265.2,1970-01-01 00:02:02,0,3,,247.96666666666673
1,252,,275.9,1970-01-01 00:00:01,0,3,,308.80000000000007
252,46,,271.5,1970-01-01 00:04:12,0,3,,270.86666666666673
164,1,,221.0,1970-01-01 00:02:44,0,3,,256.1333333333334
1,119,,319.9,1970-01-01 00:00:01,0,3,,270.8
119,46,,444.4,1970-01-01 00:01:59,0,3,,328.4333333333334
179,128,,441.7,1970-01-01 00:02:59,0,3,,402.0
128,33,,195.8,1970-01-01 00:02:08,0,3,,360.6333333333334
246,65,,372.6,1970-01-01 00:04:06,0,3,,336.70000000000005
65,11,,324.6,1970-01-01 00:01:05,0,3,,297.66666666666674
11,230,,311.0,1970-01-01 00:00:11,0,3,,336.0666666666668
3,230,,311.9,1970-01-01 00:00:03,0,3,,315.8333333333334
65,247,,373.6,1970-01-01 00:01:05,0,3,,332.16666666666674
246,59,,346.1,1970-01-01 00:04:06,0,3,,343.86666666666673
231,11,,312.5,1970-01-01 00:03:51,0,3,,344.0666666666668
3,231,,313.4,1970-01-01 00:00:03,0,3,,324.00000000000006
231,247,,203.2,1970-01-01 00:03:51,0,3,,276.36666666666673
247,59,,347.1,1970-01-01 00:04:07,0,3,,287.90000000000003
47,35,,332.5,1970-01-01 00:00:47,0,3,,294.2666666666667
35,265,,519.6,1970-01-01 00:00:35,0,3,,399.7333333333334
265,115,,77.0,1970-01-01 00:04:25,0,3,,309.7000000000001
135,115,,153.2,1970-01-01 00:02:15,0,3,,249.9333333333334
35,54,,352.5,1970-01-01 00:00:35,0,3,,194.23333333333343
47,36,,252.5,1970-01-01 00:00:47,0,3,,252.73333333333343
116,265,,78.2,1970-01-01 00:01:56,0,3,,227.73333333333338
135,116,,154.4,1970-01-01 00:02:15,0,3,,161.70000000000007
116,54,,242.2,1970-01-01 00:01:56,0,3,,158.26666666666674
54,36,,267.1,1970-01-01 00:00:54,0,3,,221.23333333333343
240,10,,271.4,1970-01-01 00:04:00,0,3,,260.2333333333334
10,9,,570.6,1970-01-01 00:00:10,0,3,,369.70000000000005
240,91,,82.3,1970-01-01 00:04:00,0,3,,308.1000000000001
108,91,,351.7,1970-01-01 00:01:48,0,3,,334.86666666666673
91,137,,98.3,1970-01-01 00:01:31,0,3,,177.4333333333334
208,104,,393.0,1970-01-01 00:03:28,0,3,,281.00000000000006
104,127,,76.8,1970-01-01 00:01:44,0,3,,189.36666666666676
209,104,,393.1,1970-01-01 00:03:29,0,3,,287.63333333333344
104,146,,135.9,1970-01-01 00:01:44,0,3,,201.93333333333342
207,251,,129.0,1970-01-01 00:03:27,0,3,,219.33333333333346
251,118,,336.7,1970-01-01 00:04:11,0,3,,200.5333333333334
118,85,,195.8,1970-01-01 00:01:58,0,3,,220.50000000000009
85,207,,376.2,1970-01-01 00:01:25,0,3,,302.9000000000001
57,242,,313.2,1970-01-01 00:00:57,0,3,,295.0666666666667
242,28,,23.1,1970-01-01 00:04:02,0,3,,237.50000000000003
57,243,,312.9,1970-01-01 00:00:57,0,3,,216.40000000000006
243,28,,22.2,1970-01-01 00:04:03,0,3,,119.40000000000005
109,276,,278.1,1970-01-01 00:01:49,0,3,,204.40000000000006
276,292,,109.6,1970-01-01 00:04:36,0,3,,136.6333333333334
143,133,,329.8,1970-01-01 00:02:23,0,3,,239.16666666666674
133,269,,75.3,1970-01-01 00:02:13,0,3,,171.56666666666672
97,68,,225.3,1970-01-01 00:01:37,0,3,,210.13333333333335
68,57,,203.6,1970-01-01 00:01:08,0,3,,168.06666666666672
79,99,,78.0,1970-01-01 00:01:19,0,3,,168.96666666666673
27,98,,7.7,1970-01-01 00:00:27,0,3,,96.4333333333334
27,46,,163.8,1970-01-01 00:00:27,0,3,,83.16666666666673
46,216,,353.6,1970-01-01 00:00:46,0,3,,175.0333333333334
217,98,,411.7,1970-01-01 00:03:37,0,3,,309.70000000000005
98,31,,3.2,1970-01-01 00:01:38,0,3,,256.16666666666674
217,46,,354.0,1970-01-01 00:03:37,0,3,,256.3
46,31,,163.6,1970-01-01 00:00:46,0,3,,173.60000000000005
721,445,,0.79,1970-01-01 00:12:01,0,3,,172.7966666666667
542,480,,2.575,1970-01-01 00:09:02,0,3,,55.65500000000006
770,702,,0.926,1970-01-01 00:12:50,0,3,,1.4303333333333903
32,266,,0.596,1970-01-01 00:00:32,0,3,,1.3656666666667236
34,56,,0.628,1970-01-01 00:00:34,0,3,,0.7166666666667235
251,297,,0.725,1970-01-01 00:04:11,0,3,,0.6496666666667235
233,41,,1.6130000000000002,1970-01-01 00:03:53,0,3,,0.9886666666667235
680,129,,0.596,1970-01-01 00:11:20,0,3,,0.9780000000000569
449,555,,3.909,1970-01-01 00:07:29,0,3,,2.0393333333333903
871,763,,1.134,1970-01-01 00:14:31,0,3,,1.8796666666667232
175,205,,1.295,1970-01-01 00:02:55,0,3,,2.112666666666723
739,241,,0.802,1970-01-01 00:12:19,0,3,,1.0770000000000568
126,720,,1.348,1970-01-01 00:02:06,0,3,,1.1483333333333903
626,709,,0.589,1970-01-01 00:10:26,0,3,,0.9130000000000568
97,397,,3.4210000000000003,1970-01-01 00:01:37,0,3,,1.786000000000057
222,734,,0.309,1970-01-01 00:03:42,0,3,,1.4396666666667235
101,273,,1.445,1970-01-01 00:01:41,0,3,,1.7250000000000567
408,295,,0.897,1970-01-01 00:06:48,0,3,,0.8836666666667234
509,697,,0.721,1970-01-01 00:08:29,0,3,,1.0210000000000565
391,576,,4.126,1970-01-01 00:06:31,0,3,,1.9146666666667234
506,822,,1.644,1970-01-01 00:08:26,0,3,,2.1636666666667232
785,69,,0.512,1970-01-01 00:13:05,0,3,,2.0940000000000567
603,245,,0.852,1970-01-01 00:10:03,0,3,,1.0026666666667232
245,596,,3.851,1970-01-01 00:04:05,0,3,,1.73833333333339
35,841,,0.8440000000000001,1970-01-01 00:00:35,0,3,,1.8490000000000568
249,120,,0.56,1970-01-01 00:04:09,0,3,,1.751666666666723
134,263,,1.715,1970-01-01 00:02:14,0,3,,1.0396666666667234
448,638,,1.022,1970-01-01 00:07:28,0,3,,1.0990000000000568
123,635,,0.725,1970-01-01 00:02:03,0,3,,1.1540000000000565
635,155,,0.966,1970-01-01 00:10:35,0,3,,0.9043333333333899
656,748,,0.593,1970-01-01 00:10:56,0,3,,0.7613333333333898
220,136,,1.796,1970-01-01 00:03:40,0,3,,1.1183333333333898
414,656,,5.859,1970-01-01 00:06:54,0,3,,2.74933333333339
579,651,,3.726,1970-01-01 00:09:39,0,3,,3.7936666666667236
20,395,,0.402,1970-01-01 00:00:20,0,3,,3.329000000000057
511,20,,0.772,1970-01-01 00:08:31,0,3,,1.63333333333339
880,108,,0.58,1970-01-01 00:14:40,0,3,,0.5846666666667232
574,743,,0.76,1970-01-01 00:09:34,0,3,,0.7040000000000566
573,152,,1.031,1970-01-01 00:09:33,0,3,,0.7903333333333898
793,72,,2.219,1970-01-01 00:13:13,0,3,,1.336666666666723
446,793,,0.8,1970-01-01 00:07:26,0,3,,1.3500000000000565
562,446,,1.631,1970-01-01 00:09:22,0,3,,1.5500000000000564
317,679,,0.477,1970-01-01 00:05:17,0,3,,0.9693333333333899
600,317,,0.64,1970-01-01 00:10:00,0,3,,0.9160000000000564
585,36,,14.353,1970-01-01 00:09:45,0,3,,5.156666666666723
838,585,,4.0760000000000005,1970-01-01 00:13:58,0,3,,6.35633333333339
838,14,,0.831,1970-01-01 00:13:58,0,3,,6.420000000000056
812,19,,0.598,1970-01-01 00:13:32,0,3,,1.835000000000057
863,591,,2.504,1970-01-01 00:14:23,0,3,,1.3110000000000568
863,792,,1.88,1970-01-01 00:14:23,0,3,,1.6606666666667234
601,787,,1.968,1970-01-01 00:10:01,0,3,,2.11733333333339
223,499,,8.095,1970-01-01 00:03:43,0,3,,3.981000000000057
411,18,,0.5489999999999999,1970-01-01 00:06:51,0,3,,3.537333333333391
727,773,,0.774,1970-01-01 00:12:07,0,3,,3.1393333333333913
178,407,,1.786,1970-01-01 00:02:58,0,3,,1.0363333333333902
247,114,,2.929,1970-01-01 00:04:07,0,3,,1.8296666666667234
247,605,,2.435,1970-01-01 00:04:07,0,3,,2.38333333333339
705,619,,0.319,1970-01-01 00:11:45,0,3,,1.8943333333333905
146,198,,0.5,1970-01-01 00:02:26,0,3,,1.0846666666667235
552,602,,0.965,1970-01-01 00:09:12,0,3,,0.5946666666667235
210,862,,1.023,1970-01-01 00:03:30,0,3,,0.8293333333333902
702,643,,0.934,1970-01-01 00:11:42,0,3,,0.9740000000000569
801,239,,0.634,1970-01-01 00:13:21,0,3,,0.8636666666667235
686,721,,0.5529999999999999,1970-01-01 00:11:26,0,3,,0.7070000000000568
239,805,,1.487,1970-01-01 00:03:59,0,3,,0.8913333333333902
654,554,,0.7929999999999999,1970-01-01 00:10:54,0,3,,0.9443333333333902
186,235,,0.66,1970-01-01 00:03:06,0,3,,0.9800000000000568
643,186,,0.226,1970-01-01 00:10:43,0,3,,0.5596666666667235
765,770,,0.593,1970-01-01 00:12:45,0,3,,0.4930000000000569
266,34,,0.742,1970-01-01 00:04:26,0,3,,0.5203333333333902
471,312,,0.69,1970-01-01 00:07:51,0,3,,0.6750000000000568
56,425,,0.933,1970-01-01 00:00:56,0,3,,0.7883333333333903
577,269,,0.385,1970-01-01 00:09:37,0,3,,0.6693333333333902
604,251,,1.032,1970-01-01 00:10:04,0,3,,0.7833333333333902
128,389,,0.802,1970-01-01 00:02:08,0,3,,0.7396666666667236
297,755,,0.631,1970-01-01 00:04:57,0,3,,0.8216666666667235
844,393,,0.522,1970-01-01 00:14:04,0,3,,0.6516666666667236
41,566,,0.733,1970-01-01 00:00:41,0,3,,0.6286666666667236
341,844,,1.594,1970-01-01 00:05:41,0,3,,0.9496666666667236
731,341,,0.6859999999999999,1970-01-01 00:12:11,0,3,,1.0043333333333901
747,570,,0.606,1970-01-01 00:12:27,0,3,,0.9620000000000569
607,139,,2.178,1970-01-01 00:10:07,0,3,,1.1566666666667234
387,607,,0.79,1970-01-01 00:06:27,0,3,,1.1913333333333902
569,387,,1.064,1970-01-01 00:09:29,0,3,,1.344000000000057
3,367,,2.072,1970-01-01 00:00:03,0,3,,1.3086666666667235
29,569,,0.191,1970-01-01 00:00:29,0,3,,1.1090000000000568
800,29,,1.187,1970-01-01 00:13:20,0,3,,1.150000000000057
315,800,,1.4169999999999998,1970-01-01 00:05:15,0,3,,0.9316666666667235
637,315,,0.626,1970-01-01 00:10:37,0,3,,1.0766666666667235
137,780,,0.599,1970-01-01 00:02:17,0,3,,0.8806666666667234
429,819,,0.952,1970-01-01 00:07:09,0,3,,0.7256666666667235
58,564,,0.75,1970-01-01 00:00:58,0,3,,0.7670000000000569
325,610,,1.046,1970-01-01 00:05:25,0,3,,0.9160000000000568
795,495,,1.31,1970-01-01 00:13:15,0,3,,1.03533333333339
807,853,,0.238,1970-01-01 00:13:27,0,3,,0.8646666666667234
118,472,,0.805,1970-01-01 00:01:58,0,3,,0.7843333333333903
853,177,,0.772,1970-01-01 00:14:13,0,3,,0.6050000000000568
177,99,,0.08,1970-01-01 00:02:57,0,3,,0.5523333333333902
99,287,,1.31,1970-01-01 00:01:39,0,3,,0.7206666666667235
287,672,,1.125,1970-01-01 00:04:47,0,3,,0.8383333333333901
300,704,,0.3379999999999999,1970-01-01 00:05:00,0,3,,0.9243333333333901
704,536,,1.24,1970-01-01 00:11:44,0,3,,0.9010000000000566
672,306,,1.16,1970-01-01 00:11:12,0,3,,0.9126666666667234
153,300,,1.294,1970-01-01 00:02:33,0,3,,1.23133333333339
306,144,,1.154,1970-01-01 00:05:06,0,3,,1.2026666666667234
51,153,,1.172,1970-01-01 00:00:51,0,3,,1.2066666666667232
144,847,,1.609,1970-01-01 00:02:24,0,3,,1.3116666666667234
440,51,,1.3730000000000002,1970-01-01 00:07:20,0,3,,1.3846666666667236
847,424,,2.103,1970-01-01 00:14:07,0,3,,1.6950000000000571
322,440,,1.521,1970-01-01 00:05:22,0,3,,1.6656666666667235
424,282,,0.845,1970-01-01 00:07:04,0,3,,1.4896666666667235
729,322,,0.557,1970-01-01 00:12:09,0,3,,0.9743333333333902
250,729,,1.077,1970-01-01 00:04:10,0,3,,0.8263333333333902
282,660,,0.8140000000000001,1970-01-01 00:04:42,0,3,,0.816000000000057
191,250,,1.016,1970-01-01 00:03:11,0,3,,0.9690000000000568
874,83,,1.238,1970-01-01 00:14:34,0,3,,1.0226666666667237
636,191,,0.296,1970-01-01 00:10:36,0,3,,0.8500000000000569
83,355,,1.74,1970-01-01 00:01:23,0,3,,1.09133333333339
93,636,,1.238,1970-01-01 00:01:33,0,3,,1.09133333333339
351,93,,1.483,1970-01-01 00:05:51,0,3,,1.487000000000057
351,112,,0.895,1970-01-01 00:05:51,0,3,,1.2053333333333904
346,680,,0.268,1970-01-01 00:05:46,0,3,,0.882000000000057
717,346,,0.594,1970-01-01 00:11:57,0,3,,0.5856666666667235
514,15,,0.405,1970-01-01 00:08:34,0,3,,0.4223333333333903
653,66,,3.656,1970-01-01 00:10:53,0,3,,1.5516666666667236
15,204,,0.8009999999999999,1970-01-01 00:00:15,0,3,,1.6206666666667235
204,288,,1.159,1970-01-01 00:03:24,0,3,,1.8720000000000574
830,227,,0.207,1970-01-01 00:13:50,0,3,,0.7223333333333902
706,126,,0.272,1970-01-01 00:11:46,0,3,,0.546000000000057
572,830,,0.272,1970-01-01 00:09:32,0,3,,0.2503333333333903
720,783,,1.108,1970-01-01 00:12:00,0,3,,0.5506666666667237
451,764,,0.529,1970-01-01 00:07:31,0,3,,0.6363333333333904
783,23,,0.35,1970-01-01 00:13:03,0,3,,0.6623333333333904
244,675,,0.56,1970-01-01 00:04:04,0,3,,0.4796666666667237
709,224,,0.779,1970-01-01 00:11:49,0,3,,0.563000000000057
383,244,,0.589,1970-01-01 00:06:23,0,3,,0.6426666666667237
95,383,,0.414,1970-01-01 00:01:35,0,3,,0.5940000000000569
867,95,,0.72,1970-01-01 00:14:27,0,3,,0.5743333333333903
105,517,,0.273,1970-01-01 00:01:45,0,3,,0.469000000000057
406,354,,0.401,1970-01-01 00:06:46,0,3,,0.4646666666667237
71,437,,0.996,1970-01-01 00:01:11,0,3,,0.5566666666667236
768,132,,1.874,1970-01-01 00:12:48,0,3,,1.0903333333333902
646,216,,1.031,1970-01-01 00:10:46,0,3,,1.3003333333333904
781,222,,3.315,1970-01-01 00:13:01,0,3,,2.0733333333333905
37,781,,0.145,1970-01-01 00:00:37,0,3,,1.4970000000000567
216,170,,1.341,1970-01-01 00:03:36,0,3,,1.6003333333333902
627,447,,0.135,1970-01-01 00:10:27,0,3,,0.5403333333333903
170,640,,0.7829999999999999,1970-01-01 00:02:50,0,3,,0.753000000000057
586,627,,1.359,1970-01-01 00:09:46,0,3,,0.7590000000000569
640,620,,0.8190000000000001,1970-01-01 00:10:40,0,3,,0.987000000000057
237,586,,0.8009999999999999,1970-01-01 00:03:57,0,3,,0.9930000000000571
620,501,,1.638,1970-01-01 00:10:20,0,3,,1.086000000000057
668,237,,0.8170000000000001,1970-01-01 00:11:08,0,3,,1.0853333333333903
501,4,,0.256,1970-01-01 00:08:21,0,3,,0.9036666666667236
845,668,,1.621,1970-01-01 00:14:05,0,3,,0.898000000000057
253,845,,3.924,1970-01-01 00:04:13,0,3,,1.9336666666667235
683,852,,2.716,1970-01-01 00:11:23,0,3,,2.753666666666723
513,710,,0.192,1970-01-01 00:08:33,0,3,,2.2773333333333903
818,513,,0.7709999999999999,1970-01-01 00:13:38,0,3,,1.2263333333333903
550,44,,0.736,1970-01-01 00:09:10,0,3,,0.5663333333333903
648,375,,0.2239999999999999,1970-01-01 00:10:48,0,3,,0.5770000000000569
375,408,,0.64,1970-01-01 00:06:15,0,3,,0.5333333333333903
697,101,,0.882,1970-01-01 00:11:37,0,3,,0.582000000000057
295,676,,0.866,1970-01-01 00:04:55,0,3,,0.796000000000057
821,228,,0.6890000000000001,1970-01-01 00:13:41,0,3,,0.8123333333333903
174,156,,0.802,1970-01-01 00:02:54,0,3,,0.7856666666667236
166,821,,0.144,1970-01-01 00:02:46,0,3,,0.545000000000057
181,166,,0.64,1970-01-01 00:03:01,0,3,,0.5286666666667237
124,181,,0.241,1970-01-01 00:02:04,0,3,,0.34166666666672363
791,372,,0.747,1970-01-01 00:13:11,0,3,,0.5426666666667237
261,124,,0.513,1970-01-01 00:04:21,0,3,,0.5003333333333903
372,173,,0.305,1970-01-01 00:06:12,0,3,,0.5216666666667237
623,261,,1.064,1970-01-01 00:10:23,0,3,,0.6273333333333904
412,623,,2.087,1970-01-01 00:06:52,0,3,,1.1520000000000572
454,412,,2.614,1970-01-01 00:07:34,0,3,,1.9216666666667237
299,657,,2.855,1970-01-01 00:04:59,0,3,,2.5186666666667237
138,454,,2.474,1970-01-01 00:02:18,0,3,,2.647666666666724
657,581,,0.593,1970-01-01 00:10:57,0,3,,1.974000000000057
581,391,,0.884,1970-01-01 00:09:41,0,3,,1.317000000000057
822,138,,4.345,1970-01-01 00:13:42,0,3,,1.9406666666667236
339,506,,0.578,1970-01-01 00:05:39,0,3,,1.9356666666667237
280,320,,0.7709999999999999,1970-01-01 00:04:40,0,3,,1.8980000000000568
589,394,,0.785,1970-01-01 00:09:49,0,3,,0.7113333333333901
394,232,,0.6559999999999999,1970-01-01 00:06:34,0,3,,0.7373333333333901
61,782,,0.8340000000000001,1970-01-01 00:01:01,0,3,,0.7583333333333903
232,785,,0.995,1970-01-01 00:03:52,0,3,,0.8283333333333901
305,61,,0.7559999999999999,1970-01-01 00:05:05,0,3,,0.8616666666667235
381,149,,0.344,1970-01-01 00:06:21,0,3,,0.6983333333333901
762,722,,0.889,1970-01-01 00:12:42,0,3,,0.6630000000000568
726,762,,0.29,1970-01-01 00:12:06,0,3,,0.5076666666667234
149,701,,0.598,1970-01-01 00:02:29,0,3,,0.5923333333333901
687,726,,0.6509999999999999,1970-01-01 00:11:27,0,3,,0.5130000000000569
545,606,,0.273,1970-01-01 00:09:05,0,3,,0.5073333333333901
421,217,,0.8190000000000001,1970-01-01 00:07:01,0,3,,0.5810000000000569
606,368,,0.929,1970-01-01 00:10:06,0,3,,0.6736666666667235
368,362,,0.7659999999999999,1970-01-01 00:06:08,0,3,,0.8380000000000569
837,421,,1.186,1970-01-01 00:13:57,0,3,,0.9603333333333902
294,779,,0.239,1970-01-01 00:04:54,0,3,,0.7303333333333901
195,140,,0.624,1970-01-01 00:03:15,0,3,,0.683000000000057
458,195,,0.24,1970-01-01 00:07:38,0,3,,0.3676666666667236
779,708,,0.8340000000000001,1970-01-01 00:12:59,0,3,,0.566000000000057
708,659,,0.208,1970-01-01 00:11:48,0,3,,0.42733333333339024
27,458,,0.898,1970-01-01 00:00:27,0,3,,0.6466666666667236
659,868,,0.544,1970-01-01 00:10:59,0,3,,0.550000000000057
213,603,,0.941,1970-01-01 00:03:33,0,3,,0.7943333333333902
283,150,,0.652,1970-01-01 00:04:43,0,3,,0.7123333333333903
841,283,,0.908,1970-01-01 00:14:01,0,3,,0.8336666666667236
523,35,,1.235,1970-01-01 00:08:43,0,3,,0.9316666666667236
468,688,,0.336,1970-01-01 00:07:48,0,3,,0.8263333333333902
519,28,,2.052,1970-01-01 00:08:39,0,3,,1.2076666666667235
688,751,,0.7070000000000001,1970-01-01 00:11:28,0,3,,1.0316666666667234
483,102,,1.945,1970-01-01 00:08:03,0,3,,1.5680000000000571
738,270,,0.319,1970-01-01 00:12:18,0,3,,0.9903333333333902
270,134,,0.337,1970-01-01 00:04:30,0,3,,0.867000000000057
120,483,,0.368,1970-01-01 00:02:00,0,3,,0.34133333333339017
561,249,,1.537,1970-01-01 00:09:21,0,3,,0.7473333333333901
263,848,,0.305,1970-01-01 00:04:23,0,3,,0.7366666666667235
597,561,,0.336,1970-01-01 00:09:57,0,3,,0.7260000000000568
848,460,,1.237,1970-01-01 00:14:08,0,3,,0.6260000000000568
460,55,,0.239,1970-01-01 00:07:40,0,3,,0.6040000000000569
777,452,,0.208,1970-01-01 00:12:57,0,3,,0.5613333333333902
55,206,,1.492,1970-01-01 00:00:55,0,3,,0.6463333333333902
113,777,,1.347,1970-01-01 00:01:53,0,3,,1.0156666666667236
206,516,,0.368,1970-01-01 00:03:26,0,3,,1.0690000000000568
516,448,,0.978,1970-01-01 00:08:36,0,3,,0.8976666666667236
57,130,,0.7829999999999999,1970-01-01 00:00:57,0,3,,0.7096666666667235
155,614,,0.625,1970-01-01 00:02:35,0,3,,0.7953333333333902
614,598,,0.417,1970-01-01 00:10:14,0,3,,0.6083333333333901
363,655,,1.746,1970-01-01 00:06:03,0,3,,0.9293333333333901
117,103,,1.235,1970-01-01 00:01:57,0,3,,1.1326666666667233
655,345,,4.065,1970-01-01 00:10:55,0,3,,2.3486666666667237
255,117,,2.484,1970-01-01 00:04:15,0,3,,2.5946666666667237
172,255,,0.562,1970-01-01 00:02:52,0,3,,2.3703333333333902
345,220,,0.593,1970-01-01 00:05:45,0,3,,1.213000000000057
748,369,,1.88,1970-01-01 00:12:28,0,3,,1.0116666666667236
136,286,,1.444,1970-01-01 00:02:16,0,3,,1.3056666666667234
714,349,,0.8390000000000001,1970-01-01 00:11:54,0,3,,1.3876666666667232
302,511,,0.37,1970-01-01 00:05:02,0,3,,0.88433333333339
349,184,,0.55,1970-01-01 00:05:49,0,3,,0.5863333333333902
628,302,,0.789,1970-01-01 00:10:28,0,3,,0.5696666666667235
184,880,,0.905,1970-01-01 00:03:04,0,3,,0.7480000000000567
743,628,,0.726,1970-01-01 00:12:23,0,3,,0.8066666666667235
226,431,,0.431,1970-01-01 00:03:46,0,3,,0.6873333333333901
526,574,,0.955,1970-01-01 00:08:46,0,3,,0.7040000000000569
431,491,,0.493,1970-01-01 00:07:11,0,3,,0.6263333333333901
491,274,,0.618,1970-01-01 00:08:11,0,3,,0.6886666666667235
122,526,,0.496,1970-01-01 00:02:02,0,3,,0.5356666666667235
823,122,,0.62,1970-01-01 00:13:43,0,3,,0.5780000000000568
274,333,,0.665,1970-01-01 00:04:34,0,3,,0.5936666666667235
333,94,,0.316,1970-01-01 00:05:33,0,3,,0.5336666666667235
176,823,,0.667,1970-01-01 00:02:56,0,3,,0.5493333333333902
466,176,,0.318,1970-01-01 00:07:46,0,3,,0.4336666666667235
94,207,,0.43,1970-01-01 00:01:34,0,3,,0.4716666666667235
685,466,,0.413,1970-01-01 00:11:25,0,3,,0.3870000000000568
207,858,,0.207,1970-01-01 00:03:27,0,3,,0.35000000000005677
356,328,,0.7959999999999999,1970-01-01 00:05:56,0,3,,0.4720000000000568
441,470,,0.787,1970-01-01 00:07:21,0,3,,0.5966666666667234
453,356,,0.456,1970-01-01 00:07:33,0,3,,0.6796666666667236
520,856,,0.7879999999999999,1970-01-01 00:08:40,0,3,,0.6770000000000568
859,324,,0.6629999999999999,1970-01-01 00:14:19,0,3,,0.6356666666667236
236,276,,0.66,1970-01-01 00:03:56,0,3,,0.7036666666667234
84,385,,0.3429999999999999,1970-01-01 00:01:24,0,3,,0.5553333333333902
723,84,,0.7879999999999999,1970-01-01 00:12:03,0,3,,0.5970000000000568
386,723,,1.03,1970-01-01 00:06:26,0,3,,0.72033333333339
152,505,,0.578,1970-01-01 00:02:32,0,3,,0.7986666666667235
430,866,,1.475,1970-01-01 00:07:10,0,3,,1.0276666666667236
73,488,,1.235,1970-01-01 00:01:13,0,3,,1.096000000000057
285,318,,0.481,1970-01-01 00:04:45,0,3,,1.0636666666667236
30,54,,0.672,1970-01-01 00:00:30,0,3,,0.7960000000000568
465,662,,0.48,1970-01-01 00:07:45,0,3,,0.5443333333333902
2,0,,0.8170000000000001,1970-01-01 00:00:02,0,3,,0.6563333333333903
116,427,,0.623,1970-01-01 00:01:56,0,3,,0.6400000000000569
114,496,,0.792,1970-01-01 00:01:54,0,3,,0.744000000000057
42,537,,0.64,1970-01-01 00:00:42,0,3,,0.6850000000000568
277,419,,0.562,1970-01-01 00:04:37,0,3,,0.6646666666667236
831,618,,1.671,1970-01-01 00:13:51,0,3,,0.9576666666667236
490,277,,1.3,1970-01-01 00:08:10,0,3,,1.1776666666667237
618,500,,1.574,1970-01-01 00:10:18,0,3,,1.5150000000000567
365,490,,1.783,1970-01-01 00:06:05,0,3,,1.5523333333333902
500,771,,0.546,1970-01-01 00:08:20,0,3,,1.3010000000000568
9,265,,0.835,1970-01-01 00:00:09,0,3,,1.0546666666667235
630,193,,1.689,1970-01-01 00:10:30,0,3,,1.0233333333333903
786,9,,1.621,1970-01-01 00:13:06,0,3,,1.3816666666667234
193,80,,1.607,1970-01-01 00:03:13,0,3,,1.6390000000000569
