datetime,from,to,distance,cost
2023-02-12 22:00:00,781.0,222.0,,3.315
2023-02-12 23:00:00,37.0,781.0,,0.145
2023-02-13 00:00:00,216.0,170.0,,1.341
2023-02-13 01:00:00,627.0,447.0,,0.135
2023-02-13 02:00:00,170.0,640.0,,0.7829999999999999
2023-02-13 03:00:00,586.0,627.0,,1.359
2023-02-13 04:00:00,640.0,620.0,,0.8190000000000001
2023-02-13 05:00:00,237.0,586.0,,0.8009999999999999
2023-02-13 06:00:00,620.0,501.0,,1.638
2023-02-13 07:00:00,668.0,237.0,,0.8170000000000001
2023-02-13 08:00:00,501.0,4.0,,0.256
2023-02-13 09:00:00,845.0,668.0,,1.621
2023-02-13 10:00:00,253.0,845.0,,3.924
2023-02-13 11:00:00,683.0,852.0,,2.716
2023-02-13 12:00:00,513.0,710.0,,0.192
2023-02-13 13:00:00,818.0,513.0,,0.7709999999999999
2023-02-13 14:00:00,550.0,44.0,,0.736
2023-02-13 15:00:00,648.0,375.0,,0.2239999999999999
2023-02-13 16:00:00,375.0,408.0,,0.64
2023-02-13 17:00:00,697.0,101.0,,0.882
2023-02-13 18:00:00,295.0,676.0,,0.866
2023-02-13 19:00:00,821.0,228.0,,0.6890000000000001
2023-02-13 20:00:00,174.0,156.0,,0.802
2023-02-13 21:00:00,166.0,821.0,,0.144
2023-02-13 22:00:00,181.0,166.0,,0.64
2023-02-13 23:00:00,124.0,181.0,,0.241
2023-02-14 00:00:00,791.0,372.0,,0.747
2023-02-14 01:00:00,261.0,124.0,,0.513
2023-02-14 02:00:00,372.0,173.0,,0.305
2023-02-14 03:00:00,623.0,261.0,,1.064
2023-02-14 04:00:00,412.0,623.0,,2.087
2023-02-14 05:00:00,454.0,412.0,,2.614
2023-02-14 06:00:00,299.0,657.0,,2.855
2023-02-14 07:00:00,138.0,454.0,,2.474
2023-02-14 08:00:00,657.0,581.0,,0.593
2023-02-14 09:00:00,581.0,391.0,,0.884
2023-02-14 10:00:00,822.0,138.0,,4.345
2023-02-14 11:00:00,339.0,506.0,,0.578
2023-02-14 12:00:00,280.0,320.0,,0.7709999999999999
2023-02-14 13:00:00,589.0,394.0,,0.785
2023-02-14 14:00:00,394.0,232.0,,0.6559999999999999
2023-02-14 15:00:00,61.0,782.0,,0.8340000000000001
2023-02-14 16:00:00,232.0,785.0,,0.995
2023-02-14 17:00:00,305.0,61.0,,0.7559999999999999
2023-02-14 18:00:00,381.0,149.0,,0.344
2023-02-14 19:00:00,762.0,722.0,,0.889
2023-02-14 20:00:00,726.0,762.0,,0.29
2023-02-14 21:00:00,149.0,701.0,,0.598
2023-02-14 22:00:00,687.0,726.0,,0.6509999999999999
2023-02-14 23:00:00,545.0,606.0,,0.273
2023-02-15 00:00:00,421.0,217.0,,0.8190000000000001
2023-02-15 01:00:00,606.0,368.0,,0.929
2023-02-15 02:00:00,368.0,362.0,,0.7659999999999999
2023-02-15 03:00:00,837.0,421.0,,1.186
2023-02-15 04:00:00,294.0,779.0,,0.239
2023-02-15 05:00:00,195.0,140.0,,0.624
2023-02-15 06:00:00,458.0,195.0,,0.24
2023-02-15 07:00:00,779.0,708.0,,0.8340000000000001
2023-02-15 08:00:00,708.0,659.0,,0.208
2023-02-15 09:00:00,27.0,458.0,,0.898
2023-02-15 10:00:00,659.0,868.0,,0.544
2023-02-15 11:00:00,213.0,603.0,,0.941
2023-02-15 12:00:00,283.0,150.0,,0.652
2023-02-15 13:00:00,841.0,283.0,,0.908
2023-02-15 14:00:00,523.0,35.0,,1.235
2023-02-15 15:00:00,468.0,688.0,,0.336
2023-02-15 16:00:00,519.0,28.0,,2.052
2023-02-15 17:00:00,688.0,751.0,,0.7070000000000001
2023-02-15 18:00:00,483.0,102.0,,1.945
2023-02-15 19:00:00,738.0,270.0,,0.319
2023-02-15 20:00:00,270.0,134.0,,0.337
2023-02-15 21:00:00,120.0,483.0,,0.368
2023-02-15 22:00:00,561.0,249.0,,1.537
2023-02-15 23:00:00,263.0,848.0,,0.305
2023-02-16 00:00:00,597.0,561.0,,0.336
2023-02-16 01:00:00,848.0,460.0,,1.237
2023-02-16 02:00:00,460.0,55.0,,0.239
2023-02-16 03:00:00,777.0,452.0,,0.208
2023-02-16 04:00:00,55.0,206.0,,1.492
2023-02-16 05:00:00,113.0,777.0,,1.347
2023-02-16 06:00:00,206.0,516.0,,0.368
2023-02-16 07:00:00,516.0,448.0,,0.978
2023-02-16 08:00:00,57.0,130.0,,0.7829999999999999
2023-02-16 09:00:00,155.0,614.0,,0.625
2023-02-16 10:00:00,614.0,598.0,,0.417
2023-02-16 11:00:00,363.0,655.0,,1.746
2023-02-16 12:00:00,117.0,103.0,,1.235
2023-02-16 13:00:00,655.0,345.0,,4.065
2023-02-16 14:00:00,255.0,117.0,,2.484
2023-02-16 15:00:00,172.0,255.0,,0.562
2023-02-16 16:00:00,345.0,220.0,,0.593
2023-02-16 17:00:00,748.0,369.0,,1.88
2023-02-16 18:00:00,136.0,286.0,,1.444
2023-02-16 19:00:00,714.0,349.0,,0.8390000000000001
2023-02-16 20:00:00,302.0,511.0,,0.37
2023-02-16 21:00:00,349.0,184.0,,0.55
2023-02-16 22:00:00,628.0,302.0,,0.789
2023-02-16 23:00:00,184.0,880.0,,0.905
2023-02-17 00:00:00,743.0,628.0,,0.726
2023-02-17 01:00:00,226.0,431.0,,0.431
2023-02-17 02:00:00,526.0,574.0,,0.955
2023-02-17 03:00:00,431.0,491.0,,0.493
2023-02-17 04:00:00,491.0,274.0,,0.618
2023-02-17 05:00:00,122.0,526.0,,0.496
2023-02-17 06:00:00,823.0,122.0,,0.62
2023-02-17 07:00:00,274.0,333.0,,0.665
2023-02-17 08:00:00,333.0,94.0,,0.316
2023-02-17 09:00:00,176.0,823.0,,0.667
2023-02-17 10:00:00,466.0,176.0,,0.318
2023-02-17 11:00:00,94.0,207.0,,0.43
2023-02-17 12:00:00,685.0,466.0,,0.413
2023-02-17 13:00:00,207.0,858.0,,0.207
2023-02-17 14:00:00,356.0,328.0,,0.7959999999999999
2023-02-17 15:00:00,441.0,470.0,,0.787
2023-02-17 16:00:00,453.0,356.0,,0.456
2023-02-17 17:00:00,520.0,856.0,,0.7879999999999999
2023-02-17 18:00:00,859.0,324.0,,0.6629999999999999
2023-02-17 19:00:00,236.0,276.0,,0.66
2023-02-17 20:00:00,84.0,385.0,,0.3429999999999999
2023-02-17 21:00:00,723.0,84.0,,0.7879999999999999
2023-02-17 22:00:00,386.0,723.0,,1.03
2023-02-17 23:00:00,152.0,505.0,,0.578
2023-02-18 00:00:00,430.0,866.0,,1.475
2023-02-18 01:00:00,73.0,488.0,,1.235
2023-02-18 02:00:00,285.0,318.0,,0.481
2023-02-18 03:00:00,30.0,54.0,,0.672
2023-02-18 04:00:00,465.0,662.0,,0.48
2023-02-18 05:00:00,2.0,0.0,,0.8170000000000001
2023-02-18 06:00:00,116.0,427.0,,0.623
2023-02-18 07:00:00,114.0,496.0,,0.792
2023-02-18 08:00:00,42.0,537.0,,0.64
2023-02-18 09:00:00,277.0,419.0,,0.562
2023-02-18 10:00:00,831.0,618.0,,1.671
2023-02-18 11:00:00,490.0,277.0,,1.3
2023-02-18 12:00:00,618.0,500.0,,1.574
2023-02-18 13:00:00,365.0,490.0,,1.783
2023-02-18 14:00:00,500.0,771.0,,0.546
2023-02-18 15:00:00,9.0,265.0,,0.835
2023-02-18 16:00:00,630.0,193.0,,1.689
2023-02-18 17:00:00,786.0,9.0,,1.621
2023-02-18 18:00:00,193.0,80.0,,1.607
2023-02-18 19:00:00,259.0,786.0,,0.851
2023-02-18 20:00:00,80.0,857.0,,1.842
2023-02-18 21:00:00,167.0,332.0,,1.039
2023-02-18 22:00:00,582.0,203.0,,0.805
2023-02-18 23:00:00,673.0,12.0,,0.321
2023-02-19 00:00:00,599.0,292.0,,1.789
2023-02-19 01:00:00,732.0,582.0,,0.225
2023-02-19 02:00:00,203.0,209.0,,0.307
2023-02-19 03:00:00,12.0,733.0,,0.37
2023-02-19 04:00:00,68.0,91.0,,0.679
2023-02-19 05:00:00,594.0,371.0,,2.715
2023-02-19 06:00:00,524.0,599.0,,1.412
2023-02-19 07:00:00,499.0,430.0,,1.987
2023-02-19 08:00:00,168.0,832.0,,1.456
2023-02-19 09:00:00,443.0,301.0,,0.861
2023-02-19 10:00:00,301.0,70.0,,1.643
2023-02-19 11:00:00,804.0,168.0,,1.128
2023-02-19 12:00:00,459.0,804.0,,1.454
2023-02-19 13:00:00,70.0,849.0,,0.968
2023-02-19 14:00:00,289.0,760.0,,0.504
2023-02-19 15:00:00,750.0,242.0,,0.3229999999999999
2023-02-19 16:00:00,835.0,727.0,,0.547
2023-02-19 17:00:00,18.0,833.0,,10.729
2023-02-19 18:00:00,773.0,772.0,,0.999
2023-02-19 19:00:00,772.0,171.0,,1.3330000000000002
2023-02-19 20:00:00,171.0,303.0,,0.901
2023-02-19 21:00:00,303.0,528.0,,0.738
2023-02-19 22:00:00,528.0,310.0,,2.114
2023-02-19 23:00:00,310.0,178.0,,1.76
2023-02-20 00:00:00,407.0,247.0,,1.958
2023-02-20 01:00:00,525.0,438.0,,8.827
2023-02-20 02:00:00,39.0,359.0,,1.606
2023-02-20 03:00:00,565.0,284.0,,0.24
2023-02-20 04:00:00,214.0,264.0,,1.5
2023-02-20 05:00:00,716.0,163.0,,1.513
2023-02-20 06:00:00,667.0,664.0,,0.965
2023-02-20 07:00:00,619.0,799.0,,0.561
2023-02-20 08:00:00,481.0,647.0,,3.622
2023-02-20 09:00:00,96.0,185.0,,1.803
2023-02-20 10:00:00,378.0,481.0,,1.505
2023-02-20 11:00:00,185.0,160.0,,1.879
2023-02-20 12:00:00,160.0,331.0,,1.3030000000000002
2023-02-20 13:00:00,6.0,146.0,,1.16
2023-02-20 14:00:00,761.0,649.0,,0.446
2023-02-20 15:00:00,649.0,473.0,,0.557
2023-02-20 16:00:00,133.0,62.0,,0.972
2023-02-20 17:00:00,602.0,90.0,,0.978
2023-02-20 18:00:00,836.0,187.0,,2.205
2023-02-20 19:00:00,164.0,319.0,,2.318
2023-02-20 20:00:00,88.0,164.0,,0.143
2023-02-20 21:00:00,187.0,335.0,,0.143
2023-02-20 22:00:00,335.0,754.0,,2.015
2023-02-20 23:00:00,827.0,88.0,,1.7380000000000002
2023-02-21 00:00:00,749.0,827.0,,3.699
2023-02-21 01:00:00,862.0,749.0,,1.048
2023-02-21 02:00:00,735.0,45.0,,0.7759999999999999
2023-02-21 03:00:00,670.0,194.0,,2.263
2023-02-21 04:00:00,694.0,77.0,,0.382
2023-02-21 05:00:00,571.0,197.0,,1.029
2023-02-21 06:00:00,197.0,658.0,,0.359
2023-02-21 07:00:00,532.0,450.0,,1.391
2023-02-21 08:00:00,439.0,634.0,,0.39
2023-02-21 09:00:00,24.0,532.0,,0.775
2023-02-21 10:00:00,559.0,560.0,,3.983
2023-02-21 11:00:00,810.0,413.0,,1.04
2023-02-21 12:00:00,865.0,869.0,,0.584
2023-02-21 13:00:00,110.0,404.0,,1.083
2023-02-21 14:00:00,87.0,314.0,,1.376
2023-02-21 15:00:00,393.0,128.0,,0.546
2023-02-21 16:00:00,563.0,795.0,,1.554
2023-02-21 17:00:00,592.0,510.0,,0.465
2023-02-21 18:00:00,242.0,724.0,,0.321
2023-02-21 19:00:00,764.0,572.0,,0.802
2023-02-21 20:00:00,156.0,791.0,,0.625
2023-02-21 21:00:00,173.0,784.0,,2.336
2023-02-21 22:00:00,751.0,738.0,,2.222
2023-02-21 23:00:00,102.0,519.0,,1.253
2023-02-22 00:00:00,452.0,597.0,,1.314
2023-02-22 01:00:00,130.0,113.0,,1.588
2023-02-22 02:00:00,638.0,703.0,,5.313
2023-02-22 03:00:00,598.0,363.0,,1.235
2023-02-22 04:00:00,505.0,430.0,,0.767
2023-02-22 05:00:00,850.0,259.0,,0.802
2023-02-22 06:00:00,854.0,850.0,,0.209
2023-02-22 07:00:00,612.0,854.0,,0.451
2023-02-22 08:00:00,671.0,588.0,,1.055
2023-02-22 09:00:00,754.0,587.0,,3.835
2023-02-22 10:00:00,72.0,530.0,,0.8320000000000001
2023-02-22 11:00:00,695.0,7.0,,1.495
2023-02-22 12:00:00,311.0,695.0,,1.864
2023-02-22 13:00:00,462.0,836.0,,0.24
2023-02-22 14:00:00,21.0,531.0,,2.9560000000000004
2023-02-22 15:00:00,323.0,279.0,,1.234
2023-02-22 16:00:00,194.0,75.0,,1.185
2023-02-22 17:00:00,304.0,411.0,,0.532
2023-02-22 18:00:00,151.0,304.0,,0.79
2023-02-22 19:00:00,872.0,151.0,,0.594
2023-02-22 20:00:00,438.0,872.0,,0.7240000000000001
2023-02-22 21:00:00,587.0,877.0,,1.655
2023-02-22 22:00:00,286.0,579.0,,2.611
2023-02-22 23:00:00,369.0,172.0,,0.882
2023-02-23 00:00:00,797.0,406.0,,0.272
2023-02-23 01:00:00,11.0,24.0,,0.6809999999999999
2023-02-23 02:00:00,549.0,364.0,,0.802
2023-02-23 03:00:00,389.0,577.0,,1.032
2023-02-23 04:00:00,564.0,637.0,,1.223
2023-02-23 05:00:00,780.0,429.0,,0.535
2023-02-23 06:00:00,674.0,58.0,,0.7340000000000001
2023-02-23 07:00:00,495.0,674.0,,0.585
2023-02-23 08:00:00,436.0,563.0,,2.115
2023-02-23 09:00:00,165.0,807.0,,0.922
2023-02-23 10:00:00,766.0,592.0,,0.285
2023-02-23 11:00:00,361.0,864.0,,0.936
2023-02-23 12:00:00,851.0,280.0,,5.792999999999999
2023-02-23 13:00:00,558.0,27.0,,0.324
2023-02-23 14:00:00,376.0,663.0,,1.756
2023-02-23 15:00:00,290.0,750.0,,0.828
2023-02-23 16:00:00,724.0,133.0,,0.977
2023-02-23 17:00:00,90.0,761.0,,0.472
2023-02-23 18:00:00,224.0,797.0,,0.8270000000000001
2023-02-23 19:00:00,826.0,60.0,,1.365
2023-02-23 20:00:00,435.0,489.0,,1.21
2023-02-23 21:00:00,60.0,109.0,,4.113
2023-02-23 22:00:00,512.0,435.0,,1.3730000000000002
2023-02-23 23:00:00,125.0,512.0,,0.7070000000000001
2023-02-24 00:00:00,639.0,97.0,,0.976
2023-02-24 01:00:00,699.0,768.0,,0.307
2023-02-24 02:00:00,734.0,71.0,,4.009
2023-02-24 03:00:00,426.0,691.0,,3.0460000000000003
2023-02-24 04:00:00,26.0,508.0,,0.722
2023-02-24 05:00:00,873.0,527.0,,0.7859999999999999
2023-02-24 06:00:00,713.0,449.0,,0.326
2023-02-24 07:00:00,808.0,717.0,,0.804
2023-02-24 08:00:00,864.0,808.0,,0.337
2023-02-24 09:00:00,326.0,826.0,,1.207
2023-02-24 10:00:00,725.0,405.0,,1.929
2023-02-24 11:00:00,179.0,105.0,,0.606
2023-02-24 12:00:00,192.0,52.0,,8.842
2023-02-24 13:00:00,314.0,542.0,,2.59
2023-02-24 14:00:00,757.0,796.0,,0.223
2023-02-24 15:00:00,796.0,736.0,,0.72
2023-02-24 16:00:00,736.0,32.0,,1.034
2023-02-24 17:00:00,566.0,67.0,,0.541
2023-02-24 18:00:00,67.0,747.0,,1.003
2023-02-24 19:00:00,610.0,147.0,,1.093
2023-02-24 20:00:00,147.0,25.0,,2.195
2023-02-24 21:00:00,555.0,840.0,,0.482
2023-02-24 22:00:00,162.0,568.0,,1.909
2023-02-24 23:00:00,568.0,739.0,,0.92
2023-02-25 00:00:00,814.0,344.0,,4.592
2023-02-25 01:00:00,344.0,494.0,,10.337
2023-02-25 02:00:00,82.0,731.0,,0.609
2023-02-25 03:00:00,199.0,82.0,,1.006
2023-02-25 04:00:00,472.0,104.0,,1.27
2023-02-25 05:00:00,536.0,118.0,,1.93
2023-02-25 06:00:00,763.0,621.0,,5.17
2023-02-25 07:00:00,474.0,871.0,,0.8029999999999999
2023-02-25 08:00:00,358.0,474.0,,0.483
2023-02-25 09:00:00,388.0,17.0,,0.144
2023-02-25 10:00:00,205.0,388.0,,1.466
2023-02-25 11:00:00,64.0,492.0,,1.887
2023-02-25 12:00:00,49.0,246.0,,4.502
2023-02-25 13:00:00,767.0,49.0,,9.985
2023-02-25 14:00:00,332.0,811.0,,0.143
2023-02-25 15:00:00,475.0,730.0,,0.481
2023-02-25 16:00:00,605.0,308.0,,0.483
2023-02-25 17:00:00,157.0,417.0,,0.529
2023-02-25 18:00:00,752.0,323.0,,0.391
2023-02-25 19:00:00,75.0,752.0,,1.143
2023-02-25 20:00:00,271.0,670.0,,0.865
2023-02-25 21:00:00,855.0,200.0,,0.899
2023-02-25 22:00:00,200.0,442.0,,0.933
2023-02-25 23:00:00,650.0,68.0,,3.427
2023-02-26 00:00:00,196.0,673.0,,0.885
2023-02-26 01:00:00,533.0,196.0,,0.306
2023-02-26 02:00:00,229.0,392.0,,0.532
2023-02-26 03:00:00,486.0,229.0,,0.305
2023-02-26 04:00:00,350.0,26.0,,0.593
2023-02-26 05:00:00,135.0,350.0,,0.319
2023-02-26 06:00:00,65.0,63.0,,0.208
2023-02-26 07:00:00,615.0,65.0,,0.305
2023-02-26 08:00:00,215.0,681.0,,0.374
2023-02-26 09:00:00,401.0,215.0,,0.306
2023-02-26 10:00:00,737.0,231.0,,0.3989999999999999
2023-02-26 11:00:00,231.0,373.0,,0.35
2023-02-26 12:00:00,81.0,774.0,,0.687
2023-02-26 13:00:00,209.0,131.0,,0.599
2023-02-26 14:00:00,190.0,188.0,,0.304
2023-02-26 15:00:00,188.0,229.0,,5.2
2023-02-26 16:00:00,188.0,467.0,,0.578
2023-02-26 17:00:00,527.0,106.0,,0.304
2023-02-26 18:00:00,106.0,309.0,,0.914
2023-02-26 19:00:00,252.0,556.0,,0.291
2023-02-26 20:00:00,556.0,127.0,,0.763
2023-02-26 21:00:00,778.0,875.0,,0.432
2023-02-26 22:00:00,875.0,493.0,,0.352
2023-02-26 23:00:00,660.0,874.0,,0.503
2023-02-27 00:00:00,331.0,290.0,,0.451
2023-02-27 01:00:00,319.0,552.0,,0.722
2023-02-27 02:00:00,473.0,6.0,,0.883
2023-02-27 03:00:00,870.0,801.0,,0.795
2023-02-27 04:00:00,805.0,549.0,,1.229
2023-02-27 05:00:00,367.0,137.0,,1.787
2023-02-27 06:00:00,45.0,876.0,,2.825
2023-02-27 07:00:00,787.0,590.0,,3.312
2023-02-27 08:00:00,19.0,456.0,,1.665
2023-02-27 09:00:00,456.0,100.0,,1.641
2023-02-27 10:00:00,66.0,125.0,,3.347
2023-02-27 11:00:00,675.0,451.0,,1.127
2023-02-27 12:00:00,109.0,514.0,,3.625
2023-02-27 13:00:00,23.0,626.0,,0.208
2023-02-27 14:00:00,487.0,825.0,,1.433
2023-02-27 15:00:00,825.0,863.0,,0.436
2023-02-27 16:00:00,792.0,652.0,,0.342
2023-02-27 17:00:00,535.0,812.0,,1.871
2023-02-27 18:00:00,712.0,601.0,,0.415
2023-02-27 19:00:00,876.0,535.0,,4.595
2023-02-27 20:00:00,590.0,398.0,,0.838
2023-02-27 21:00:00,398.0,879.0,,0.496
2023-02-27 22:00:00,879.0,608.0,,1.821
2023-02-27 23:00:00,784.0,299.0,,2.242
2023-02-28 00:00:00,218.0,212.0,,1.885
2023-02-28 01:00:00,212.0,5.0,,0.857
2023-02-28 02:00:00,5.0,541.0,,1.276
2023-02-28 03:00:00,541.0,820.0,,1.943
2023-02-28 04:00:00,820.0,272.0,,0.355
2023-02-28 05:00:00,272.0,327.0,,1.999
2023-02-28 06:00:00,327.0,89.0,,1.837
2023-02-28 07:00:00,89.0,85.0,,1.984
2023-02-28 08:00:00,78.0,455.0,,0.31
2023-02-28 09:00:00,455.0,225.0,,3.783
2023-02-28 10:00:00,560.0,546.0,,0.488
2023-02-28 11:00:00,546.0,348.0,,1.486
2023-02-28 12:00:00,348.0,98.0,,4.337
2023-02-28 13:00:00,664.0,111.0,,2.252
2023-02-28 14:00:00,14.0,487.0,,1.198
2023-02-28 15:00:00,815.0,713.0,,1.5519999999999998
2023-02-28 16:00:00,634.0,559.0,,1.569
2023-02-28 17:00:00,76.0,325.0,,0.711
2023-02-28 18:00:00,819.0,76.0,,0.578
2023-02-28 19:00:00,789.0,860.0,,2.589
2023-02-28 20:00:00,44.0,648.0,,0.736
2023-02-28 21:00:00,554.0,377.0,,1.236
2023-02-28 22:00:00,652.0,712.0,,0.973
2023-02-28 23:00:00,1.0,179.0,,0.391
2023-03-01 00:00:00,228.0,509.0,,1.767
2023-03-01 01:00:00,377.0,686.0,,1.57
2023-03-01 02:00:00,288.0,706.0,,0.481
2023-03-01 03:00:00,425.0,604.0,,0.384
2023-03-01 04:00:00,269.0,471.0,,0.872
2023-03-01 05:00:00,480.0,757.0,,0.757
2023-03-01 06:00:00,235.0,654.0,,7.281000000000001
2023-03-01 07:00:00,354.0,851.0,,0.851
2023-03-01 08:00:00,608.0,21.0,,1.242
2023-03-01 09:00:00,279.0,735.0,,2.005
2023-03-01 10:00:00,309.0,252.0,,0.402
2023-03-01 11:00:00,63.0,135.0,,1.091
2023-03-01 12:00:00,681.0,615.0,,0.941
2023-03-01 13:00:00,127.0,778.0,,0.503
2023-03-01 14:00:00,373.0,401.0,,0.607
2023-03-01 15:00:00,493.0,81.0,,0.863
2023-03-01 16:00:00,225.0,11.0,,1.6569999999999998
2023-03-01 17:00:00,129.0,351.0,,0.275
2023-03-01 18:00:00,355.0,766.0,,0.705
2023-03-01 19:00:00,733.0,594.0,,1.393
2023-03-01 20:00:00,131.0,267.0,,0.7879999999999999
2023-03-01 21:00:00,611.0,533.0,,0.789
2023-03-01 22:00:00,392.0,611.0,,0.79
2023-03-01 23:00:00,267.0,190.0,,0.741
2023-03-02 00:00:00,508.0,486.0,,0.7859999999999999
2023-03-02 01:00:00,467.0,873.0,,0.722
2023-03-02 02:00:00,676.0,174.0,,0.947
2023-03-02 03:00:00,852.0,550.0,,0.705
2023-03-02 04:00:00,273.0,818.0,,1.912
2023-03-02 05:00:00,16.0,139.0,,1.389
2023-03-02 06:00:00,755.0,233.0,,0.526
2023-03-02 07:00:00,143.0,336.0,,1.6869999999999998
2023-03-02 08:00:00,833.0,842.0,,3.388
2023-03-02 09:00:00,154.0,192.0,,11.022
2023-03-02 10:00:00,846.0,794.0,,0.34
2023-03-02 11:00:00,794.0,311.0,,2.089
2023-03-02 12:00:00,343.0,707.0,,1.4480000000000002
2023-03-02 13:00:00,544.0,689.0,,2.093
2023-03-02 14:00:00,382.0,562.0,,0.289
2023-03-02 15:00:00,882.0,788.0,,0.336
2023-03-02 16:00:00,385.0,236.0,,0.828
2023-03-02 17:00:00,74.0,605.0,,0.882
2023-03-02 18:00:00,502.0,567.0,,0.419
2023-03-02 19:00:00,678.0,641.0,,0.27
2023-03-02 20:00:00,31.0,347.0,,0.032
2023-03-02 21:00:00,347.0,107.0,,3.5610000000000004
2023-03-02 22:00:00,741.0,678.0,,1.37
2023-03-02 23:00:00,861.0,740.0,,2.37
2023-03-03 00:00:00,613.0,829.0,,0.619
2023-03-03 01:00:00,107.0,578.0,,1.699
2023-03-03 02:00:00,829.0,741.0,,1.849
2023-03-03 03:00:00,578.0,8.0,,1.507
2023-03-03 04:00:00,201.0,613.0,,1.3769999999999998
2023-03-03 05:00:00,395.0,208.0,,1.21
2023-03-03 06:00:00,8.0,409.0,,1.571
2023-03-03 07:00:00,522.0,201.0,,1.476
2023-03-03 08:00:00,682.0,522.0,,0.272
2023-03-03 09:00:00,409.0,609.0,,0.304
2023-03-03 10:00:00,497.0,682.0,,1.685
2023-03-03 11:00:00,609.0,169.0,,1.429
2023-03-03 12:00:00,169.0,758.0,,1.011
2023-03-03 13:00:00,50.0,759.0,,2.373
2023-03-03 14:00:00,758.0,479.0,,0.321
2023-03-03 15:00:00,479.0,53.0,,4.415
2023-03-03 16:00:00,53.0,684.0,,2.344
2023-03-03 17:00:00,644.0,50.0,,5.004
2023-03-03 18:00:00,684.0,296.0,,19.138
2023-03-03 19:00:00,696.0,644.0,,2.406
2023-03-03 20:00:00,437.0,334.0,,2.0340000000000003
2023-03-03 21:00:00,380.0,882.0,,0.993
2023-03-03 22:00:00,551.0,257.0,,1.944
2023-03-03 23:00:00,257.0,230.0,,0.353
2023-03-04 00:00:00,397.0,699.0,,0.598
2023-03-04 01:00:00,567.0,114.0,,0.307
2023-03-04 02:00:00,7.0,343.0,,0.353
2023-03-04 03:00:00,405.0,432.0,,0.361
2023-03-04 04:00:00,759.0,497.0,,0.255
2023-03-04 05:00:00,641.0,846.0,,1.78
2023-03-04 06:00:00,108.0,226.0,,0.497
2023-03-04 07:00:00,132.0,646.0,,1.406
2023-03-04 08:00:00,518.0,98.0,,7.349
2023-03-04 09:00:00,432.0,31.0,,2.279
2023-03-04 10:00:00,111.0,148.0,,0.564
2023-03-04 11:00:00,103.0,158.0,,2.004
2023-03-04 12:00:00,38.0,46.0,,5.834
2023-03-04 13:00:00,281.0,864.0,,2.6260000000000003
2023-03-04 14:00:00,281.0,357.0,,1.112
2023-03-04 15:00:00,632.0,38.0,,1.127
2023-03-04 16:00:00,298.0,661.0,,1.224
2023-03-04 17:00:00,570.0,3.0,,4.033
2023-03-04 18:00:00,264.0,396.0,,20.539
2023-03-04 19:00:00,482.0,744.0,,0.483
2023-03-04 20:00:00,359.0,525.0,,0.8340000000000001
2023-03-04 21:00:00,4.0,547.0,,1.16
2023-03-04 22:00:00,447.0,37.0,,0.925
2023-03-04 23:00:00,415.0,534.0,,1.182
2023-03-05 00:00:00,869.0,374.0,,0.884
2023-03-05 01:00:00,690.0,645.0,,0.805
2023-03-05 02:00:00,645.0,756.0,,0.966
2023-03-05 03:00:00,756.0,238.0,,0.481
2023-03-05 04:00:00,238.0,580.0,,0.972
2023-03-05 05:00:00,413.0,477.0,,0.762
2023-03-05 06:00:00,580.0,669.0,,0.805
2023-03-05 07:00:00,669.0,700.0,,0.818
2023-03-05 08:00:00,798.0,810.0,,0.72
2023-03-05 09:00:00,534.0,538.0,,0.972
2023-03-05 10:00:00,538.0,824.0,,1.132
2023-03-05 11:00:00,719.0,865.0,,1.568
2023-03-05 12:00:00,824.0,543.0,,1.827
2023-03-05 13:00:00,404.0,719.0,,1.13
2023-03-05 14:00:00,700.0,353.0,,0.3879999999999999
2023-03-05 15:00:00,40.0,798.0,,0.815
2023-03-05 16:00:00,163.0,705.0,,1.04
2023-03-05 17:00:00,596.0,468.0,,2.272
2023-03-05 18:00:00,28.0,677.0,,2.093
2023-03-05 19:00:00,390.0,161.0,,1.7619999999999998
2023-03-05 20:00:00,461.0,629.0,,3.822
2023-03-05 21:00:00,629.0,390.0,,5.981
2023-03-05 22:00:00,629.0,262.0,,1.591
2023-03-05 23:00:00,115.0,183.0,,1.607
2023-03-06 00:00:00,10.0,340.0,,9.636
2023-03-06 01:00:00,340.0,696.0,,19.063
2023-03-06 02:00:00,842.0,143.0,,1.548
2023-03-06 03:00:00,790.0,386.0,,0.581
2023-03-06 04:00:00,840.0,834.0,,3.059
2023-03-06 05:00:00,543.0,275.0,,2.31
2023-03-06 06:00:00,691.0,551.0,,1.394
2023-03-06 07:00:00,707.0,544.0,,0.497
2023-03-06 08:00:00,121.0,469.0,,2.077
2023-03-06 09:00:00,22.0,121.0,,1.751
2023-03-06 10:00:00,547.0,240.0,,0.255
2023-03-06 11:00:00,701.0,583.0,,0.778
2023-03-06 12:00:00,788.0,573.0,,0.785
2023-03-06 13:00:00,488.0,790.0,,0.675
2023-03-06 14:00:00,312.0,765.0,,0.7390000000000001
2023-03-06 15:00:00,517.0,867.0,,0.469
2023-03-06 16:00:00,52.0,835.0,,5.28
2023-03-06 17:00:00,337.0,540.0,,1.227
2023-03-06 18:00:00,159.0,38.0,,2.662
2023-03-06 19:00:00,159.0,337.0,,0.336
